"","SAMPLID","LEN","CLEN"
"8702",20201093,220,1
"8703",20201094,155,1
"8704",20201094,160,1
"8705",20201094,165,1
"8706",20201094,170,3
"8707",20201094,175,1
"8708",20201094,185,3
"8709",20201094,190,8
"8710",20201094,180,7
"8711",20201094,195,8
"8712",20201094,200,18
"8713",20201094,205,13
"8714",20201094,210,29
"8715",20201094,215,22
"8716",20201094,220,46
"8717",20201094,225,25
"8718",20201094,230,14
"8719",20201094,235,3
"8720",20201094,240,1
"8721",20201094,245,2
"8722",20201094,250,3
"8723",20201095,220,1
"8724",20201095,225,2
"8725",20201095,230,5
"8726",20201095,235,5
"8727",20201095,240,8
"8728",20201095,245,8
"8729",20201095,250,13
"8730",20201095,255,15
"8731",20201095,260,36
"8732",20201095,265,36
"8733",20201095,270,31
"8734",20201095,275,22
"8735",20201095,280,17
"8736",20201095,285,11
"8737",20201095,290,11
"8738",20201095,295,6
"8739",20201095,300,6
"8740",20201095,305,7
"8741",20201095,310,5
"8742",20201095,320,1
"8743",20201096,225,1
"8744",20201096,230,1
"8745",20201096,235,3
"8746",20201096,240,5
"8747",20201096,245,11
"8748",20201096,250,7
"8749",20201096,255,13
"8750",20201096,260,11
"8751",20201096,265,15
"8752",20201096,270,14
"8753",20201096,275,14
"8754",20201096,280,26
"8755",20201096,285,20
"8756",20201096,290,1
"8757",20201096,295,3
"8758",20201096,300,3
"8759",20201096,305,1
"8760",20201096,315,1
"8761",20201097,240,3
"8762",20201097,245,7
"8763",20201097,250,12
"8764",20201097,255,15
"8765",20201097,260,21
"8766",20201097,265,32
"8767",20201097,270,35
"8768",20200819,195,7
"8769",20200819,200,12
"8770",20200819,205,17
"8771",20200819,210,31
"8772",20200819,215,28
"8773",20200819,220,17
"8774",20200819,225,14
"8775",20200819,230,7
"8776",20200819,235,6
"8777",20200819,240,6
"8778",20200819,245,1
"8779",20200819,250,1
"8780",20200820,165,1
"8781",20200820,170,6
"8782",20200820,175,5
"8783",20200820,180,5
"8784",20200820,185,5
"8785",20200820,190,7
"8786",20200820,195,10
"8787",20200820,200,15
"8788",20200820,205,25
"8789",20200820,210,47
"8790",20200820,215,31
"8791",20201043,215,14
"8792",20201043,220,13
"8793",20201043,225,1
"8794",20201043,230,2
"8795",20201043,235,2
"8796",20201043,240,2
"8797",20201044,180,2
"8798",20201044,185,1
"8799",20201044,190,4
"8800",20201044,195,7
"8801",20201044,200,12
"8802",20201044,205,17
"8803",20201044,210,23
"8804",20201044,215,22
"8805",20201044,220,27
"8806",20201044,225,17
"8807",20201044,230,14
"8808",20201044,235,7
"8809",20201044,240,3
"8810",20201044,245,4
"8811",20201044,250,3
"8812",20201044,255,2
"8813",20201044,260,1
"8814",20201044,270,1
"8815",20201045,175,3
"8816",20201045,180,3
"8817",20201045,185,2
"8818",20201045,190,11
"8819",20201045,195,16
"8820",20201045,200,9
"8821",20201045,205,14
"8822",20201045,210,24
"8823",20201045,215,26
"8824",20201045,220,32
"8825",20201045,225,31
"8826",20201045,230,30
"8827",20201045,235,5
"8828",20201045,240,6
"8829",20201045,245,2
"8830",20201045,250,3
"8831",20201045,255,1
"8832",20201046,230,1
"8833",20201046,235,1
"8834",20201046,240,10
"8835",20201046,245,12
"8836",20201046,250,31
"8837",20201046,255,22
"8838",20201046,260,22
"8839",20201046,265,28
"8840",20201046,270,30
"8841",20201046,275,23
"8842",20201046,280,26
"8843",20201046,285,11
"8844",20201046,290,7
"8845",20201046,295,3
"8846",20201046,300,1
"8847",20201047,270,9
"8848",20201047,275,14
"8849",20201047,280,21
"8850",20201047,285,28
"8851",20201047,290,27
"8852",20201047,295,17
"8853",20201047,300,9
"8854",20201047,305,5
"8855",20201047,310,1
"8856",20201047,320,1
"8857",20201048,265,1
"8858",20201048,270,2
"8859",20201048,275,7
"8860",20201048,280,47
"8861",20201048,285,19
"8862",20201048,290,44
"8863",20201048,295,6
"8864",20201048,300,20
"8865",20201048,305,3
"8866",20201048,310,1
"8867",20201049,145,18
"8868",20201049,150,30
"8869",20201049,155,17
"8870",20201049,160,20
"8871",20201049,165,25
"8872",20201049,170,6
"8873",20201049,175,32
"8874",20201049,180,1
"8875",20201049,185,22
"8876",20201049,210,3
"8877",20201049,230,1
"8878",20201050,165,5
"8879",20201050,170,15
"8880",20201050,175,23
"8881",20201050,180,15
"8882",20201050,185,40
"8883",20201050,190,25
"8884",20201050,195,22
"8885",20201050,200,26
"8886",20201050,205,10
"8887",20201050,215,1
"8888",20201050,220,3
"8889",20201050,225,3
"8890",20201051,150,1
"8891",20201051,170,1
"8892",20201051,180,2
"8893",20201051,185,4
"8894",20201051,190,3
"8895",20201051,195,11
"8896",20201051,200,17
"8897",20201051,205,20
"8898",20201051,210,19
"8899",20201051,215,19
"8900",20201051,220,22
"8901",20201051,225,18
"8902",20201051,230,14
"8903",20201051,235,5
"8904",20201051,240,3
"8905",20201051,245,4
"8906",20201051,250,2
"8907",20201051,260,1
"8908",20201051,275,1
"8909",20201052,170,6
"8910",20201052,175,6
"8911",20201052,180,2
"8912",20201052,185,8
"8913",20201052,190,20
"8914",20201052,195,26
"8915",20201052,200,28
"8916",20201052,205,29
"8917",20201052,210,28
"8918",20201052,215,20
"8919",20201052,220,26
"8920",20201052,225,2
"8921",20201052,230,4
"8922",20201053,185,3
"8923",20201053,190,3
"8924",20201053,195,14
"8925",20201053,200,18
"8926",20201053,205,24
"8927",20201053,210,19
"8928",20201053,215,16
"8929",20201053,220,23
"8930",20201053,225,13
"8931",20201053,230,14
"8932",20201053,235,3
"8933",20201053,240,2
"8934",20201053,245,2
"8935",20201053,255,1
"8936",20201053,265,1
"8937",20201054,170,6
"8938",20201054,175,4
"8939",20201054,180,7
"8940",20201054,185,10
"8941",20201054,190,19
"8942",20201054,195,27
"8943",20201054,200,25
"8944",20201054,205,33
"8945",20201054,210,25
"8946",20201054,215,14
"8947",20201054,220,29
"8948",20201054,225,3
"8949",20201054,230,2
"8950",20201054,240,1
"8951",20201054,245,1
"8952",20201055,235,1
"8953",20201055,240,2
"8954",20201055,245,3
"8955",20201055,250,6
"8956",20201055,255,10
"8957",20201055,260,17
"8958",20201055,265,26
"8959",20201055,270,31
"8960",20201055,275,30
"8961",20201055,280,38
"8962",20201055,285,22
"8963",20201055,290,23
"8964",20201055,295,14
"8965",20201055,300,10
"8966",20201055,305,2
"8967",20201056,240,9
"8968",20201056,225,1
"8969",20201056,235,3
"8970",20201056,245,7
"8971",20201056,250,11
"8972",20201056,255,9
"8973",20201056,260,7
"8974",20201056,265,12
"8975",20201056,270,19
"8976",20201056,275,15
"8977",20201056,280,26
"8978",20201056,285,13
"8979",20201056,290,12
"8980",20201056,295,10
"8981",20201056,300,2
"8982",20201057,230,1
"8983",20201057,235,1
"8984",20201057,240,5
"8985",20201057,245,11
"8986",20201057,250,12
"8987",20201057,255,13
"8988",20201057,260,21
"8989",20201057,265,20
"8990",20201057,270,29
"8991",20201057,275,25
"8992",20201057,280,37
"8993",20201057,285,17
"8994",20201057,290,16
"8995",20201057,295,6
"8996",20201057,300,3
"8997",20201057,305,1
"8998",20201057,310,1
"8999",20201058,250,1
"9000",20201058,260,2
"9001",20201058,265,1
"9002",20201058,270,11
"9003",20201058,275,9
"9004",20201058,280,41
"9005",20201058,285,22
"9006",20201058,290,39
"9007",20201058,295,11
"9008",20201058,300,8
"9009",20201058,305,2
"9010",20201058,310,2
"9011",20201058,315,1
"9012",20201059,180,11
"9013",20201059,185,13
"9014",20201059,190,5
"9015",20201059,195,23
"9016",20201059,200,16
"9017",20201059,205,26
"9018",20201059,210,25
"9019",20201059,215,21
"9020",20201059,220,19
"9021",20201059,225,18
"9022",20201059,230,8
"9023",20201059,235,3
"9024",20201059,240,2
"9025",20201059,245,1
"9026",20201060,180,4
"9027",20201060,185,6
"9028",20201060,190,11
"9029",20201060,195,17
"9030",20201060,200,20
"9031",20201060,205,18
"9032",20201060,210,27
"9033",20201023,200,16
"9034",20201023,205,14
"9035",20201023,210,17
"9036",20201023,215,19
"9037",20201023,220,22
"9038",20201023,225,24
"9039",20201023,230,13
"9040",20201023,235,4
"9041",20201023,240,3
"9042",20201023,245,2
"9043",20201023,250,2
"9044",20201023,255,1
"9045",20201024,175,4
"9046",20201024,185,4
"9047",20201024,190,7
"9048",20201024,195,12
"9049",20201024,200,16
"9050",20201024,205,17
"9051",20201024,210,41
"9052",20201024,215,23
"9053",20201024,220,32
"9054",20201024,225,26
"9055",20201024,230,13
"9056",20201024,235,1
"9057",20201024,245,1
"9058",20201025,160,2
"9059",20201025,165,1
"9060",20201025,170,3
"9061",20201025,175,6
"9062",20201025,180,9
"9063",20201025,185,8
"9064",20201025,190,14
"9065",20201025,195,11
"9066",20201025,200,12
"9067",20201025,205,15
"9068",20201025,210,17
"9069",20201025,215,16
"9070",20201025,220,27
"9071",20201025,225,12
"9072",20201025,230,9
"9073",20201025,235,4
"9074",20201025,240,1
"9075",20201025,245,1
"9076",20201025,250,2
"9077",20201026,160,2
"9078",20201026,165,1
"9079",20201026,170,5
"9080",20201026,175,9
"9081",20201026,180,35
"9082",20201026,185,4
"9083",20201026,190,28
"9084",20201026,195,19
"9085",20201026,200,23
"9086",20201026,205,29
"9087",20201026,210,27
"9088",20201026,215,6
"9089",20201026,220,19
"9090",20201026,225,4
"9091",20201026,230,3
"9092",20201027,245,2
"9093",20201027,255,4
"9094",20201027,260,3
"9095",20201027,265,5
"9096",20201027,270,13
"9097",20201027,275,22
"9098",20201027,280,36
"9099",20201027,285,30
"9100",20201027,290,20
"9101",20201027,295,13
"9102",20201027,300,1
"9103",20201027,305,5
"9104",20201027,310,2
"9105",20201028,245,4
"9106",20201028,250,9
"9107",20201028,255,12
"9108",20201028,260,20
"9109",20201028,265,8
"9110",20201028,270,26
"9111",20201028,275,22
"9112",20201028,280,28
"9113",20201028,285,11
"9114",20201028,290,36
"9115",20201028,295,21
"9116",20201028,300,16
"9117",20201028,305,12
"9118",20201028,310,3
"9119",20201028,320,1
"9120",20201029,225,1
"9121",20201029,240,2
"9122",20201029,250,6
"9123",20201029,255,5
"9124",20201029,260,15
"9125",20201029,265,3
"9126",20201029,270,17
"9127",20201029,275,11
"9128",20201029,280,34
"9129",20201029,285,12
"9130",20201029,290,21
"9131",20201029,295,6
"9132",20201029,300,9
"9133",20201029,305,4
"9134",20201029,310,2
"9135",20201029,315,1
"9136",20201029,320,1
"9137",20201030,245,1
"9138",20201030,250,3
"9139",20201030,255,5
"9140",20201030,260,22
"9141",20201030,265,23
"9142",20201030,270,35
"9143",20201030,275,32
"9144",20201030,280,39
"9145",20201030,285,22
"9146",20201030,290,20
"9147",20201030,295,15
"9148",20201030,300,3
"9149",20200081,225,2
"9150",20200081,230,6
"9151",20200081,235,11
"9152",20200081,240,28
"9153",20200081,245,33
"9154",20200081,250,54
"9155",20200081,255,31
"9156",20200081,260,18
"9157",20200081,265,9
"9158",20200081,270,4
"9159",20200081,275,2
"9160",20200081,280,3
"9161",20200081,290,1
"9162",20200081,300,1
"9163",20200082,230,1
"9164",20200082,235,3
"9165",20200082,240,11
"9166",20200082,245,8
"9167",20200082,250,12
"9168",20200082,255,13
"9169",20200082,260,19
"9170",20200082,265,24
"9171",20200082,270,23
"9172",20200082,275,22
"9173",20200082,280,18
"9174",20200082,285,24
"9175",20200082,290,12
"9176",20200082,295,10
"9177",20200082,300,11
"9178",20200082,305,6
"9179",20200082,335,1
"9180",20200083,220,2
"9181",20200083,225,1
"9182",20200083,230,8
"9183",20200083,235,4
"9184",20200083,240,16
"9185",20200083,245,32
"9186",20200083,250,27
"9187",20200083,255,19
"9188",20200083,260,21
"9189",20200083,265,9
"9190",20200083,270,8
"9191",20200083,275,6
"9192",20200083,280,17
"9193",20200083,285,8
"9194",20200083,290,10
"9195",20200083,295,9
"9196",20200083,300,3
"9197",20200083,305,2
"9198",20200083,310,1
"9199",20200083,315,2
"9200",20200084,130,16
"9201",20200084,135,8
"9202",20200084,140,11
"9203",20200084,145,11
"9204",20200084,150,8
"9205",20200084,155,7
"9206",20200084,160,11
"9207",20200084,165,15
"9208",20200084,170,18
"9209",20200084,175,16
"9210",20200084,180,16
"9211",20200084,185,7
"9212",20200084,190,4
"9213",20200084,195,5
"9214",20200084,210,1
"9215",20200084,215,1
"9216",20200418,175,3
"9217",20200418,180,35
"9218",20200418,185,20
"9219",20200418,190,21
"9220",20200418,195,30
"9221",20200418,200,21
"9222",20200418,205,25
"9223",20200418,210,8
"9224",20200418,215,5
"9225",20200418,220,3
"9226",20200418,230,1
"9227",20200419,155,1
"9228",20200419,160,3
"9229",20200419,165,1
"9230",20200419,170,6
"9231",20200419,175,12
"9232",20200419,180,13
"9233",20200419,185,17
"9234",20200419,190,24
"9235",20200419,195,42
"9236",20200419,200,35
"9237",20200419,205,16
"9238",20200419,210,18
"9239",20200419,215,4
"9240",20200419,220,1
"9241",20200419,225,1
"9242",20200420,175,7
"9243",20200420,180,16
"9244",20200420,185,17
"9245",20200420,190,17
"9246",20200420,195,26
"9247",20200420,200,27
"9248",20200420,205,22
"9249",20200420,210,16
"9250",20200420,215,5
"9251",20200420,220,2
"9252",20200420,225,1
"9253",20200421,165,3
"9254",20200421,170,8
"9255",20200421,175,10
"9256",20200421,180,24
"9257",20200421,185,12
"9258",20200421,190,25
"9259",20200421,195,26
"9260",20200421,200,40
"9261",20200421,205,25
"9262",20200421,210,20
"9263",20200421,215,5
"9264",20200421,220,5
"9265",20200421,225,1
"9266",20200421,230,1
"9267",20200422,130,6
"9268",20200422,135,3
"9269",20200422,140,7
"9270",20200422,145,18
"9271",20200422,150,29
"9272",20200422,155,24
"9273",20200422,160,29
"9274",20200422,165,17
"9275",20200422,170,16
"9276",20200422,175,11
"9277",20200422,180,3
"9278",20200422,185,2
"9279",20200422,190,2
"9280",20200422,200,1
"9281",20200423,245,1
"9282",20200423,250,11
"9283",20200423,255,10
"9284",20200423,260,13
"9285",20200423,265,13
"9286",20200423,270,26
"9287",20200423,275,30
"9288",20200423,280,21
"9289",20200423,285,9
"9290",20200423,290,6
"9291",20200423,295,7
"9292",20200423,300,6
"9293",20200423,305,6
"9294",20200423,310,1
"9295",20200423,320,4
"9296",20200424,230,1
"9297",20200424,245,2
"9298",20200424,250,3
"9299",20200424,255,11
"9300",20200424,260,14
"9301",20200424,265,17
"9302",20200424,270,32
"9303",20200424,275,38
"9304",20200424,280,31
"9305",20200424,285,17
"9306",20200424,290,15
"9307",20200424,295,12
"9308",20200424,300,9
"9309",20200424,305,7
"9310",20200424,310,5
"9311",20200424,315,1
"9312",20200424,320,2
"9313",20200425,245,4
"9314",20200425,250,9
"9315",20200425,255,8
"9316",20200425,260,11
"9317",20200425,265,17
"9318",20200425,270,28
"9319",20200425,275,22
"9320",20200425,280,19
"9321",20200425,285,11
"9322",20200425,290,4
"9323",20200425,295,3
"9324",20200425,300,9
"9325",20200425,305,6
"9326",20200425,310,2
"9327",20200425,315,1
"9328",20200425,320,2
"9329",20200426,240,1
"9330",20200426,245,5
"9331",20200426,250,9
"9332",20200426,255,10
"9333",20200426,260,13
"9334",20200426,265,21
"9335",20200426,270,34
"9336",20200426,275,30
"9337",20200426,280,29
"9338",20200426,285,17
"9339",20200426,290,13
"9340",20200426,295,9
"9341",20200426,300,8
"9342",20200426,305,7
"9343",20200426,310,4
"9344",20200426,315,1
"9345",20200426,320,1
"9346",20200427,230,2
"9347",20200427,235,1
"9348",20200427,240,6
"9349",20200427,245,3
"9350",20200427,250,21
"9351",20200427,255,16
"9352",20200427,260,43
"9353",20200427,265,17
"9354",20200427,270,42
"9355",20200427,275,15
"9356",20200427,280,23
"9357",20200427,285,6
"9358",20200427,290,23
"9359",20200427,295,6
"9360",20200427,300,7
"9361",20200427,305,2
"9362",20200427,310,3
"9363",20200428,235,1
"9364",20200428,240,2
"9365",20200428,245,1
"9366",20200428,250,6
"9367",20200428,255,7
"9368",20200428,260,13
"9369",20200428,265,4
"9370",20200428,270,27
"9371",20200428,275,12
"9372",20200428,280,30
"9373",20200428,285,16
"9374",20200428,290,10
"9375",20200428,295,8
"9376",20200428,300,9
"9377",20200428,305,1
"9378",20200428,310,1
"9379",20200429,240,2
"9380",20200429,245,1
"9381",20200429,250,4
"9382",20200429,255,2
"9383",20200429,260,11
"9384",20200429,265,7
"9385",20200429,270,24
"9386",20200429,275,15
"9387",20200429,280,16
"9388",20200429,285,15
"9389",20200429,290,14
"9390",20200429,295,14
"9391",20200429,300,17
"9392",20200429,305,4
"9393",20200429,310,2
"9394",20200429,315,2
"9395",20200429,320,1
"9396",20200430,230,1
"9397",20200430,240,3
"9398",20200430,250,12
"9399",20200430,255,10
"9400",20200430,260,26
"9401",20200430,265,31
"9402",20200430,270,38
"9403",20200430,275,20
"9404",20200430,280,32
"9405",20200430,285,17
"9406",20200430,290,15
"9407",20200430,295,13
"9408",20200430,300,10
"9409",20200430,305,1
"9410",20200430,310,2
"9411",20200430,315,1
"9412",20200431,240,3
"9413",20200431,245,1
"9414",20200431,250,3
"9415",20200431,260,17
"9416",20200431,265,5
"9417",20200431,270,24
"9418",20200431,275,7
"9419",20200431,280,24
"9420",20200431,285,15
"9421",20200431,290,17
"9422",20200431,295,6
"9423",20200431,300,16
"9424",20200431,305,5
"9425",20200431,310,6
"9426",20200431,320,1
"9427",20200432,155,1
"9428",20200432,180,20
"9429",20200432,165,1
"9430",20200432,170,9
"9431",20200432,175,3
"9432",20200432,185,13
"9433",20200432,190,34
"9434",20200432,195,18
"9435",20200432,200,26
"9436",20201060,215,30
"9437",20200254,235,12
"9438",20200254,240,23
"9439",20200254,245,32
"9440",20200254,250,36
"9441",20200254,255,28
"9442",20200254,260,31
"9443",20200254,265,20
"9444",20200254,270,15
"9445",20200254,275,7
"9446",20200254,280,5
"9447",20200254,285,2
"9448",20200254,290,2
"9449",20200254,295,1
"9450",20200255,240,3
"9451",20200255,245,1
"9452",20200255,250,11
"9453",20200255,255,6
"9454",20200255,260,34
